greedy_value_rate,greedy_deliver_rate,greedy_exec_time,cp_value_rate,cp_deliver_rate,cp_exec_time,ilp_value_rate,ilp_deliver_rate,ilp_exec_time,cp_greedy_value_rate,cp_greedy_deliver_rate,cp_greedy_exec_time,
0.0,0.0,0.003099203109741211,0.0,0.0,62.117629051208496,0.0,0.0,60.31477093696594,0.0,0.0,346.4940149784088
0.0,0.0,0.0034971237182617188,0.0,0.0,60.45516800880432,1.0,1.0,11.102721929550171,0.0,0.0,60.41283416748047
0.0,0.0,0.0036468505859375,1.0,1.0,18.479935884475708,0.0,0.0,260.69097208976746,1.0,1.0,49.96294713020325
0.0,0.0,0.0031900405883789062,1.0,1.0,37.46467614173889,0.0,0.0,60.29764008522034,1.0,1.0,38.12827801704407
0.0,0.0,0.003445148468017578,0.0,0.0,60.40424299240112,0.0,0.0,60.301385164260864,0.0,0.0,372.3479359149933
0.0,0.0,0.0037081241607666016,0.0,0.0,60.43098068237305,0.0,0.0,60.3232159614563,0.0,0.0,154.50234603881836
0.0,0.0,0.0031778812408447266,1.0,1.0,4.732008934020996,0.0,0.0,60.31186580657959,1.0,1.0,4.260782957077026
0.0,0.0,0.0031850337982177734,1.0,1.0,21.683125972747803,0.0,0.0,322.5188684463501,1.0,1.0,23.082664966583252
0.0,0.0,0.0034003257751464844,0.0,0.0,60.414276123046875,0.0,0.0,60.2977249622345,0.0,0.0,60.42540693283081
0.0,0.0,0.0033981800079345703,0.0,0.0,60.40883827209473,0.0,0.0,60.299680948257446,0.0,0.0,60.39378309249878
0.0,0.0,0.003443002700805664,1.0,1.0,36.8028838634491,0.0,0.0,60.29848504066467,1.0,1.0,42.772968769073486
0.0,0.0,0.0028722286224365234,0.0,0.0,60.39895582199097,1.0,1.0,13.171584129333496,0.0,0.0,60.402752161026
0.0,0.0,0.003528118133544922,0.0,0.0,60.39310598373413,1.0,1.0,8.992305994033813,0.0,0.0,60.41967988014221
0.0,0.0,0.0033521652221679688,0.0,0.0,60.39979124069214,1.0,1.0,10.955681085586548,0.0,0.0,60.40329599380493
0.0,0.0,0.0032110214233398438,1.0,1.0,17.829691171646118,1.0,1.0,6.531917095184326,1.0,1.0,17.732472896575928
0.0,0.0,0.003461122512817383,0.0,0.0,60.41149711608887,0.0,0.0,60.304686069488525,0.0,0.0,60.39997386932373
0.0,0.0,0.0033571720123291016,1.0,1.0,5.249372959136963,0.0,0.0,60.30385899543762,1.0,1.0,5.478717088699341
0.0,0.0,0.003509998321533203,0.0,0.0,60.411582231521606,0.0,0.0,60.31007695198059,0.0,0.0,154.05867195129395
0.0,0.0,0.003008127212524414,0.0,0.0,60.41655087471008,1.0,1.0,23.55615997314453,0.0,0.0,60.41350197792053
0.0,0.0,0.003412008285522461,1.0,1.0,45.07867908477783,0.0,0.0,60.35004186630249,1.0,1.0,43.896684646606445
0.0,0.0,0.0034999847412109375,0.0,0.0,60.43418002128601,1.0,1.0,11.467453956604004,0.0,0.0,60.457361936569214
0.0,0.0,0.0030739307403564453,0.0,0.0,60.39914011955261,0.0,0.0,60.31700396537781,0.0,0.0,558.470605134964
0.0,0.0,0.004043102264404297,0.0,0.0,60.49317216873169,0.0,0.0,60.30792188644409,0.0,0.0,310.0789210796356
0.0,0.0,0.0030221939086914062,0.0,0.0,58.419081926345825,0.0,0.0,60.306304931640625,0.0,0.0,60.41642689704895
0.0,0.0,0.003475189208984375,0.0,0.0,60.430352210998535,0.0,0.0,692.5961019992828,0.0,0.0,60.5754177570343
0.0,0.0,0.0035910606384277344,0.0,0.0,60.45715284347534,0.0,0.0,60.29726791381836,0.0,0.0,60.35629606246948
0.0,0.0,0.0019540786743164062,0.0,0.0,60.29000973701477,0.0,0.0,60.30505394935608,0.0,0.0,60.382105112075806
0.0,0.0,0.0036039352416992188,1.0,1.0,26.744881868362427,0.0,0.0,60.30823802947998,1.0,1.0,26.854700088500977
0.0,0.0,0.003192901611328125,1.0,1.0,33.780076026916504,0.0,0.0,60.293238162994385,1.0,1.0,34.158193826675415
0.0,0.0,0.0030059814453125,1.0,1.0,5.147704839706421,0.0,0.0,60.310100078582764,1.0,1.0,5.286063194274902
0.0,0.0,0.0032510757446289062,1.0,1.0,18.049133777618408,0.0,0.0,150.7656638622284,1.0,1.0,20.13948917388916
0.0,0.0,0.003371000289916992,1.0,1.0,16.140991926193237,0.0,0.0,60.32092905044556,1.0,1.0,15.760635137557983
0.0,0.0,0.0032911300659179688,1.0,1.0,48.90048289299011,0.0,0.0,60.298861026763916,1.0,1.0,48.334744930267334
0.0,0.0,0.002936840057373047,0.0,0.0,60.379234075546265,0.0,0.0,60.29591393470764,0.0,0.0,60.40620279312134
0.0,0.0,0.0033919811248779297,0.0,0.0,60.39972400665283,0.0,0.0,60.30296587944031,0.0,0.0,60.40987491607666
0.0,0.0,0.0032219886779785156,1.0,1.0,3.854118824005127,1.0,1.0,15.999347925186157,1.0,1.0,3.9150609970092773
0.0,0.0,0.0032744407653808594,0.0,0.0,60.40003991127014,0.0,0.0,60.30212879180908,0.0,0.0,60.40222501754761
0.0,0.0,0.0033731460571289062,1.0,1.0,39.81822395324707,0.0,0.0,60.30494022369385,1.0,1.0,39.880573987960815
0.0,0.0,0.0036139488220214844,0.0,0.0,60.389193058013916,1.0,1.0,18.719112873077393,0.0,0.0,60.41696619987488
0.0,0.0,0.003323078155517578,0.0,0.0,303.98300218582153,0.0,0.0,60.30132794380188,1.0,1.0,47.185129165649414
